,MovieID,Title,Genres,Release Year
2243,2311,2010,Mystery|Sci-Fi,1984
2244,2312,Children of a Lesser God,Drama,1986
2245,2313,The Elephant Man,Drama,1980
2246,2314,Beloved,Drama,1998
2247,2315,Bride of Chucky,Horror|Thriller,1998
2248,2316,Practical Magic,Drama|Romance,1998
2249,2317,The Alarmist,Comedy,1997
2250,2318,Happiness,Comedy,1998
2251,2319,Reach the Rock,Comedy,1997
2252,2320,Apt Pupil,Drama|Thriller,1998
2253,2321,Pleasantville,Comedy,1998
2254,2322,Soldier,Action|Adventure|Sci-Fi|Thriller|War,1998
2255,2323,The Cruise,Documentary,1998
2256,2324,Life Is Beautiful (La Vita è bella),Comedy|Drama,1997
2257,2325,Orgazmo,Comedy,1997
2258,2326,Shattered Image,Drama|Thriller,1998
2259,2327,Tales from the Darkside: The Movie,Horror,1990
2260,2328,Vampires,Horror,1998
2261,2329,American History X,Drama,1998
2262,2330,Hands on a Hard Body,Documentary,1996
2263,2331,Living Out Loud,Comedy|Romance,1998
2264,2332,Belly,Crime|Drama,1998
2265,2333,Gods and Monsters,Drama,1998
2266,2334,The Siege,Action|Thriller,1998
2267,2335,The Waterboy,Comedy,1998
2268,2336,Elizabeth,Drama,1998
2269,2337,Velvet Goldmine,Drama,1998
2270,2338,I Still Know What You Did Last Summer,Horror|Mystery|Thriller,1998
2271,2339,I'll Be Home For Christmas,Comedy|Romance,1998
2272,2340,Meet Joe Black,Romance,1998
2273,2341,Dancing at Lughnasa,Drama,1998
2274,2342,Hard Core Logo,Comedy,1996
2275,2343,The Naked Man,Drama,1998
2276,2344,Runaway Train,Action|Adventure|Drama|Thriller,1985
2277,2345,Desert Bloom,Drama,1986
2278,2346,The Stepford Wives,Sci-Fi|Thriller,1975
2279,2347,The Pope of Greenwich Village,Action,1984
2280,2348,Sid and Nancy,Drama,1986
2281,2349,Mona Lisa,Comedy|Thriller,1986
2282,2350,Heart Condition,Comedy,1990
2283,2351,Nights of Cabiria (Le Notti di Cabiria),Drama,1957
2284,2352,The Big Chill,Comedy|Drama,1983
2285,2353,Enemy of the State,Action|Thriller,1998
2286,2354,The Rugrats Movie,Animation|Children's|Comedy,1998
2287,2355,A Bug's Life,Animation|Children's|Comedy,1998
2288,2356,Celebrity,Comedy,1998
2289,2357,Central Station (Central do Brasil),Drama,1998
2290,2358,Savior,Drama,1998
2291,2359,Waking Ned Devine,Comedy,1998
2292,2360,The Celebration (Festen),Drama,1998
2293,2361,Pink Flamingos,Comedy,1972
2294,2362,Glen or Glenda,Drama,1953
2295,2363,Godzilla (Gojira) (1954),Action|Sci-Fi,1954
2296,2364,Godzilla (Gojira) (1984),Action|Sci-Fi,1984
2297,2365,King Kong vs. Godzilla (Kingukongu tai Gojira),Action|Sci-Fi,1962
2298,2366,King Kong (1933),Action|Adventure|Horror,1933
2299,2367,King Kong (1976),Action|Adventure|Horror,1976
2300,2368,King Kong Lives,Action|Adventure|Horror,1986
2301,2369,Desperately Seeking Susan,Comedy|Romance,1985
2302,2370,The Emerald Forest,Action|Adventure|Drama,1985
2303,2371,Fletch,Comedy,1985
2304,2372,Fletch Lives,Comedy,1989
2305,2373,Red Sonja,Action|Adventure,1985
2306,2374,Gung Ho,Comedy|Drama,1986
2307,2375,The Money Pit,Comedy,1986
2308,2376,A View to a Kill,Action,1985
2309,2377,Lifeforce,Horror|Sci-Fi,1985
2310,2378,Police Academy,Comedy,1984
2311,2379,Police Academy 2: Their First Assignment,Comedy,1985
2312,2380,Police Academy 3: Back in Training,Comedy,1986
2313,2381,Police Academy 4: Citizens on Patrol,Comedy,1987
2314,2382,Police Academy 5: Assignment: Miami Beach,Comedy,1988
2315,2383,Police Academy 6: City Under Siege,Comedy,1989
2316,2384,Babe: Pig in the City,Children's|Comedy,1998
2317,2385,Home Fries,Comedy|Romance,1998
2318,2386,Jerry Springer: Ringmaster,Drama,1998
2319,2387,Very Bad Things,Comedy|Crime,1998
2320,2388,Steam: The Turkish Bath (Hamam),Drama|Romance,1997
2321,2389,Psycho (1998),Crime|Horror|Thriller,1998
2322,2390,Little Voice,Comedy,1998
2323,2391,A Simple Plan,Crime|Thriller,1998
2324,2392,Jack Frost,Comedy|Drama,1998
2325,2393,Star Trek: Insurrection,Action|Sci-Fi,1998
2326,2394,The Prince of Egypt,Animation|Musical,1998
2327,2395,Rushmore,Comedy,1998
2328,2396,Shakespeare in Love,Comedy|Romance,1998
2329,2397,Mass Appeal,Drama,1984
2330,2398,Miracle on 34th Street (1947),Drama,1947
2331,2399,Santa Claus: The Movie,Adventure|Children's|Fantasy,1985
2332,2400,Prancer,Children's|Drama,1989
2333,2401,Pale Rider,Western,1985
2334,2402,Rambo: First Blood Part II,Action|War,1985
2335,2403,First Blood,Action,1982
2336,2404,Rambo III,Action|War,1988
2337,2405,The Jewel of the Nile,Action|Adventure|Comedy|Romance,1985
2338,2406,Romancing the Stone,Action|Adventure|Comedy|Romance,1984
2339,2407,Cocoon,Comedy|Sci-Fi,1985
2340,2408,Cocoon: The Return,Comedy|Sci-Fi,1988
2341,2409,Rocky II,Action|Drama,1979
2342,2410,Rocky III,Action|Drama,1982
2343,2411,Rocky IV,Action|Drama,1985
2344,2412,Rocky V,Action|Drama,1990
2345,2413,Clue,Comedy|Mystery,1985
2346,2414,Young Sherlock Holmes,Action|Adventure|Mystery,1985
2347,2415,Violets Are Blue...,Drama|Romance,1986
2348,2416,Back to School,Comedy,1986
2349,2417,Heartburn,Comedy|Drama,1986
2350,2418,Nothing in Common,Comedy,1986
2351,2419,Extremities,Drama|Thriller,1986
2352,2420,The Karate Kid,Drama,1984
2353,2421,"The Karate Kid, Part II",Action|Adventure|Drama,1986
2354,2422,The Karate Kid III,Action|Adventure|Drama,1989
2355,2423,Christmas Vacation,Comedy,1989
2356,2424,You've Got Mail,Comedy|Romance,1998
2357,2425,The General (1998),Crime,1998
2358,2426,The Theory of Flight,Comedy|Drama|Romance,1998
2359,2427,The Thin Red Line,Action|Drama|War,1998
2360,2428,The Faculty,Horror|Sci-Fi,1998
2361,2429,Mighty Joe Young (1998),Adventure|Children's|Drama,1998
2362,2430,Mighty Joe Young (1949),Adventure|Children's|Drama,1949
2363,2431,Patch Adams,Comedy|Drama,1998
2364,2432,Stepmom,Drama,1998
2365,2433,A Civil Action,Drama,1998
2366,2434,Down in the Delta,Drama,1998
2367,2435,Hurlyburly,Drama,1998
2368,2436,Tea with Mussolini,Comedy,1999
2369,2437,Wilde,Drama,1997
2370,2438,Outside Ozona,Drama|Thriller,1998
2371,2439,Affliction,Drama,1997
2372,2440,Another Day in Paradise,Drama,1998
2373,2441,The Hi-Lo Country,Drama|Western,1998
2374,2442,Hilary and Jackie,Drama,1998
2375,2443,Playing by Heart,Drama|Romance,1998
2376,2444,24 7: Twenty Four Seven,Comedy|Drama,1997
2377,2445,At First Sight,Drama,1999
2378,2446,In Dreams,Thriller,1999
2379,2447,Varsity Blues,Comedy|Drama,1999
2380,2448,Virus,Horror|Sci-Fi,1999
2381,2449,The Garbage Pail Kids Movie,Adventure|Children's,1987
2382,2450,Howard the Duck,Adventure|Children's|Sci-Fi,1986
2383,2451,The Gate,Horror,1987
2384,2452,The Gate II: Trespassers,Horror,1990
2385,2453,The Boy Who Could Fly,Drama|Fantasy,1986
2386,2454,The Fly (1958),Horror|Sci-Fi,1958
2387,2455,The Fly (1986),Horror|Sci-Fi,1986
2388,2456,The Fly II,Horror|Sci-Fi,1989
2389,2457,Running Scared,Action|Comedy,1986
2390,2458,Armed and Dangerous,Comedy|Crime,1986
2391,2459,The Texas Chainsaw Massacre,Horror,1974
2392,2460,The Texas Chainsaw Massacre 2,Horror,1986
2393,2461,Leatherface: Texas Chainsaw Massacre III,Horror,1990
2394,2462,The Return of the Texas Chainsaw Massacre,Horror,1994
2395,2463,Ruthless People,Comedy,1986
2396,2464,Trick or Treat,Horror,1986
2397,2465,Deadly Friend,Horror,1986
2398,2466,Belizaire the Cajun,Drama,1986
2399,2467,The Name of the Rose,Mystery,1986
2400,2468,Jumpin' Jack Flash,Action|Comedy|Romance|Thriller,1986
2401,2469,Peggy Sue Got Married,Comedy|Romance,1986
2402,2470,Crocodile Dundee,Adventure|Comedy,1986
2403,2471,Crocodile Dundee II,Adventure|Comedy,1988
2404,2472,Tough Guys,Comedy,1986
2405,2473,Soul Man,Comedy,1986
2406,2474,The Color of Money,Drama,1986
2407,2475,52 Pick-Up,Action|Mystery|Thriller,1986
2408,2476,Heartbreak Ridge,Action|War,1986
2409,2477,Firewalker,Adventure,1986
2410,2478,Three Amigos!,Comedy|Western,1986
2411,2479,Gloria,Drama|Thriller,1999
2412,2480,Dry Cleaning (Nettoyage à sec),Drama,1997
2413,2481,My Name Is Joe,Drama|Romance,1998
2414,2482,Still Crazy,Comedy|Romance,1998
2415,2483,The Day of the Beast (El Día de la bestia),Comedy|Horror|Thriller,1995
2416,2484,Tinseltown,Comedy,1998
2417,2485,She's All That,Comedy|Romance,1999
2418,2486,24-hour Woman,Drama,1998
2419,2487,"Blood, Guts, Bullets and Octane",Action|Comedy,1998
2420,2488,Peeping Tom,Drama|Horror|Thriller,1960
2421,2489,Spanish Fly,Drama,1998
2422,2490,Payback,Action|Thriller,1999
2423,2491,Simply Irresistible,Comedy|Romance,1999
2424,2492,20 Dates,Comedy,1998
2425,2493,The Harmonists,Drama,1997
2426,2494,The Last Days,Documentary,1998
2427,2495,The Fantastic Planet (La Planète sauvage),Animation|Sci-Fi,1973
2428,2496,Blast from the Past,Comedy|Romance,1999
2429,2497,Message in a Bottle,Romance,1999
2430,2498,My Favorite Martian,Comedy|Sci-Fi,1999
2431,2499,God Said 'Ha!',Comedy,1998
2432,2500,Jawbreaker,Comedy,1999
2433,2501,October Sky,Drama,1999
2434,2502,Office Space,Comedy|Romance,1999
2435,2503,The Apple (Sib),Drama,1998
2436,2504,200 Cigarettes,Comedy|Drama,1999
2437,2505,8MM,Thriller,1999
2438,2506,The Other Sister,Comedy|Drama|Romance,1999
2439,2507,Breakfast of Champions,Comedy,1999
2440,2508,The Breaks,Drama,1999
2441,2509,Eight Days a Week,Comedy,1997
2442,2510,Just the Ticket,Comedy|Romance,1999
2443,2511,The Long Goodbye,Crime,1973
2444,2512,The Ballad of Narayama (Narayama Bushiko) (1982),Drama,1982
2445,2513,Pet Sematary,Horror,1989
2446,2514,Pet Sematary II,Horror,1992
2447,2515,Children of the Corn II: The Final Sacrifice,Horror,1993
2448,2516,Children of the Corn III,Horror,1994
2449,2517,Christine,Horror,1983
2450,2518,Night Shift,Comedy,1982
2451,2519,House on Haunted Hill,Horror,1958
2452,2520,Airport,Drama,1970
2453,2521,Airport 1975,Drama,1974
2454,2522,Airport '77,Drama,1977
2455,2523,Rollercoaster,Drama|Thriller,1977
2456,2524,The Towering Inferno,Action|Drama,1974
2457,2525,Alligator,Action|Horror|Sci-Fi,1980
2458,2526,Meteor,Sci-Fi,1979
2459,2527,Westworld,Action|Sci-Fi|Thriller|Western,1973
2460,2528,Logan's Run,Action|Adventure|Sci-Fi,1976
2461,2529,Planet of the Apes,Action|Sci-Fi,1968
2462,2530,Beneath the Planet of the Apes,Action|Sci-Fi,1970
2463,2531,Battle for the Planet of the Apes,Action|Sci-Fi,1973
2464,2532,Conquest of the Planet of the Apes,Action|Sci-Fi,1972
2465,2533,Escape from the Planet of the Apes,Action|Sci-Fi,1971
2466,2534,Avalanche,Action,1978
2467,2535,Earthquake,Action,1974
2468,2536,The Concorde: Airport '79,Drama,1979
2469,2537,Beyond the Poseidon Adventure,Adventure,1979
2470,2538,Dancemaker,Documentary,1998
2471,2539,Analyze This,Comedy,1999
2472,2540,The Corruptor,Action|Crime|Drama|Thriller,1999
2473,2541,Cruel Intentions,Drama,1999
2474,2542,"Lock, Stock & Two Smoking Barrels",Comedy|Crime|Thriller,1998
2475,2543,Six Ways to Sunday,Comedy,1997
2476,2544,The School of Flesh (L' École de la chair),Drama,1998
2477,2545,Relax... It's Just Sex,Comedy,1998
2478,2546,The Deep End of the Ocean,Drama,1999
2479,2547,Harvest,Drama,1998
2480,2548,The Rage: Carrie 2,Horror,1999
2481,2549,Wing Commander,Action|Sci-Fi,1999
2482,2550,The Haunting (1963),Horror|Thriller,1963
2483,2551,Dead Ringers,Drama|Thriller,1988
2484,2552,My Boyfriend's Back,Comedy,1993
2485,2553,Village of the Damned (1960),Horror|Sci-Fi|Thriller,1960
2486,2554,Children of the Damned,Horror|Sci-Fi|Thriller,1963
2487,2555,Baby Geniuses,Comedy,1999
2488,2556,Telling You,Comedy|Drama|Romance,1998
2489,2557,I Stand Alone (Seul contre tous),Drama,1998
2490,2558,Forces of Nature,Comedy|Romance,1999
2491,2559,The King and I (1999),Animation|Children's,1999
2492,2560,Ravenous,Drama|Horror,1999
2493,2561,True Crime (1999),Crime|Thriller,1999
2494,2562,Bandits,Drama,1997
2495,2563,Beauty,Drama,1998
2496,2564,The Empty Mirror,Drama,1999
2497,2565,The King and I (1956),Musical,1956
2498,2566,Doug's 1st Movie,Animation|Children's,1999
2499,2567,EDtv,Comedy,1999
2500,2568,The Mod Squad,Action|Crime,1999
2501,2569,Among Giants,Drama|Romance,1998
2502,2570,A Walk on the Moon,Drama|Romance,1999
2503,2571,The Matrix,Action|Sci-Fi|Thriller,1999
2504,2572,10 Things I Hate About You,Comedy|Romance,1999
2505,2573,Tango,Drama,1998
2506,2574,The Out-of-Towners,Comedy,1999
2507,2575,The Dreamlife of Angels (La Vie rêvée des anges),Drama,1998
2508,2576,"Love, etc.",Drama,1996
2509,2577,Metroland,Comedy|Drama,1997
2510,2578,The Sticky Fingers of Time,Sci-Fi,1997
2511,2579,Following,Drama,1998
2512,2580,Go,Crime,1999
2513,2581,Never Been Kissed,Comedy|Romance,1999
2514,2582,Twin Dragons (Shuang long hui),Action|Comedy,1992
2515,2583,Cookie's Fortune,Mystery,1999
2516,2584,Foolish,Comedy,1999
2517,2585,The Lovers of the Arctic Circle (Los Amantes del Círculo Polar),Drama|Romance,1998
2518,2586,"Goodbye, Lover",Comedy|Crime|Thriller,1999
2519,2587,Life,Comedy,1999
2520,2588,Clubland,Drama,1998
2521,2589,Friends & Lovers,Comedy|Drama|Romance,1999
2522,2590,Hideous Kinky,Drama,1998
2523,2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable),Comedy|Romance,1998
2524,2592,The Joyriders,Drama,1999
2525,2593,The Monster (Il Mostro),Comedy,1994
2526,2594,Open Your Eyes (Abre los ojos),Drama|Romance|Sci-Fi,1997
2527,2595,Photographer (Fotoamator),Documentary,1998
2528,2596,SLC Punk!,Comedy|Drama,1998
2529,2597,Lost & Found,Comedy|Romance,1999
2530,2598,Pushing Tin,Comedy,1999
2531,2599,Election,Comedy,1999
2532,2600,eXistenZ,Action|Sci-Fi|Thriller,1999
2533,2601,A Little Bit of Soul,Comedy,1998
2534,2602,Mighty Peking Man (Hsing hsing wang),Adventure|Sci-Fi,1977
2535,2603,Nô,Drama,1998
2536,2604,Let it Come Down: The Life of Paul Bowles,Documentary,1998
2537,2605,Entrapment,Crime|Thriller,1999
2538,2606,Idle Hands,Comedy|Horror,1999
2539,2607,Get Real,Drama,1998
2540,2608,Heaven,Thriller,1998
2541,2609,The King of Masks (Bian Lian),Drama,1996
2542,2610,Three Seasons,Drama,1999
2543,2611,The Winslow Boy,Drama,1998
2544,2612,Mildred Pierce,Drama,1945
2545,2613,Night of the Comet,Action|Horror|Sci-Fi,1984
2546,2614,Chopping Mall (a.k.a. Killbots),Action|Horror|Sci-Fi,1986
2547,2615,My Science Project,Adventure|Sci-Fi,1985
2548,2616,Dick Tracy,Action|Crime,1990
2549,2617,The Mummy (1999),Action|Adventure|Horror|Thriller,1999
2550,2618,The Castle,Comedy,1997
2551,2619,Mascara,Drama,1999
2552,2620,This Is My Father,Drama|Romance,1998
2553,2621,Xiu Xiu: The Sent-Down Girl (Tian yu),Drama|Romance,1998
2554,2622,A Midsummer Night's Dream,Comedy|Fantasy,1999
2555,2623,Trippin',Comedy,1999
2556,2624,After Life,Drama,1998
2557,2625,Black Mask (Hak hap),Action,1996
2558,2626,Edge of Seventeen,Comedy|Drama|Romance,1998
2559,2627,Endurance,Documentary|Drama,1998
2560,2628,Star Wars: Episode I - The Phantom Menace,Action|Adventure|Fantasy|Sci-Fi,1999
2561,2629,The Love Letter,Comedy|Romance,1999
2562,2630,Besieged (L' Assedio),Drama,1998
2563,2631,Frogs for Snakes,Comedy|Film-Noir|Thriller,1998
2564,2632,The Saragossa Manuscript (Rekopis znaleziony w Saragossie),Drama,1965
2565,2633,The Mummy (1932),Horror|Romance,1932
2566,2634,The Mummy (1959),Horror,1959
2567,2635,The Mummy's Curse,Horror,1944
2568,2636,The Mummy's Ghost,Horror,1944
2569,2637,The Mummy's Hand,Horror,1940
2570,2638,The Mummy's Tomb,Horror,1942
2571,2639,Mommie Dearest,Drama,1981
2572,2640,Superman,Action|Adventure|Sci-Fi,1978
2573,2641,Superman II,Action|Adventure|Sci-Fi,1980
2574,2642,Superman III,Action|Adventure|Sci-Fi,1983
2575,2643,Superman IV: The Quest for Peace,Action|Adventure|Sci-Fi,1987
2576,2644,Dracula (1931),Horror,1931
2577,2645,Dracula (1958),Horror,1958
2578,2646,House of Dracula,Horror,1945
2579,2647,House of Frankenstein,Horror,1944
2580,2648,Frankenstein,Horror,1931
2581,2649,Son of Frankenstein,Horror,1939
2582,2650,The Ghost of Frankenstein,Horror,1942
2583,2651,Frankenstein Meets the Wolf Man,Horror,1943
2584,2652,The Curse of Frankenstein,Horror,1957
2585,2653,Son of Dracula,Horror,1943
2586,2654,The Wolf Man,Horror,1941
2587,2655,Howling II: Your Sister Is a Werewolf,Horror,1985
2588,2656,Tarantula,Horror|Sci-Fi,1955
2589,2657,The Rocky Horror Picture Show,Comedy|Horror|Musical|Sci-Fi,1975
2590,2658,The Flying Saucer,Sci-Fi,1950
2591,2659,It Came from Hollywood,Comedy|Documentary,1982
2592,2660,The Thing From Another World,Sci-Fi,1951
2593,2661,It Came from Outer Space,Sci-Fi,1953
2594,2662,The War of the Worlds,Action|Sci-Fi|War,1953
2595,2663,It Came from Beneath the Sea,Sci-Fi,1955
2596,2664,Invasion of the Body Snatchers,Horror|Sci-Fi,1956
2597,2665,Earth Vs. the Flying Saucers,Sci-Fi,1956
2598,2666,It Conquered the World,Sci-Fi,1956
2599,2667,The Mole People,Sci-Fi,1956
2600,2668,Swamp Thing,Horror|Sci-Fi,1982
2601,2669,Pork Chop Hill,War,1959
2602,2670,"Run Silent, Run Deep",War,1958
2603,2671,Notting Hill,Comedy|Romance,1999
2604,2672,The Thirteenth Floor,Drama|Sci-Fi|Thriller,1999
2605,2673,Eternity and a Day (Mia eoniotita ke mia mera ),Drama,1998
2606,2674,The Loss of Sexual Innocence,Drama,1999
2607,2675,Twice Upon a Yesterday,Comedy|Drama|Romance,1998
2608,2676,Instinct,Drama|Thriller,1999
2609,2677,Buena Vista Social Club,Documentary,1999
2610,2678,Desert Blue,Drama,1999
2611,2679,Finding North,Drama|Romance,1999
2612,2680,Floating,Drama,1997
2613,2681,Free Enterprise,Comedy|Romance|Sci-Fi,1998
2614,2682,Limbo,Drama,1999
2615,2683,Austin Powers: The Spy Who Shagged Me,Comedy,1999
2616,2684,Taxman,Comedy|Drama,1999
2617,2685,The Red Dwarf (Le Nain rouge),Comedy|Drama,1998
2618,2686,The Red Violin (Le Violon rouge),Drama|Mystery,1998
2619,2687,Tarzan,Animation|Children's,1999
2620,2688,The General's Daughter,Drama|Thriller,1999
2621,2689,Get Bruce,Documentary,1999
2622,2690,An Ideal Husband,Comedy,1999
2623,2691,The Legend of 1900 (Leggenda del pianista sull'oceano),Drama,1998
2624,2692,Run Lola Run (Lola rennt),Action|Crime|Romance,1998
2625,2693,Trekkies,Documentary,1997
2626,2694,Big Daddy,Comedy,1999
2627,2695,The Boys,Drama,1997
2628,2696,The Dinner Game (Le Dîner de cons),Comedy,1998
2629,2697,My Son the Fanatic,Comedy|Drama|Romance,1998
2630,2698,Zone 39,Sci-Fi,1997
2631,2699,Arachnophobia,Action|Comedy|Sci-Fi|Thriller,1990
2632,2700,"South Park: Bigger, Longer and Uncut",Animation|Comedy,1999
2633,2701,Wild Wild West,Action|Sci-Fi|Western,1999
2634,2702,Summer of Sam,Drama,1999
2635,2703,Broken Vessels,Drama,1998
2636,2704,The Lovers on the Bridge (Les Amants du Pont-Neuf),Drama|Romance,1991
2637,2705,"Late August, Early September (Fin août, début septembre)",Drama,1998
2638,2706,American Pie,Comedy,1999
2639,2707,Arlington Road,Thriller,1999
2640,2708,An Autumn Tale (Conte d'automne),Romance,1998
2641,2709,Muppets From Space,Children's|Comedy,1999
2642,2710,The Blair Witch Project,Horror,1999
2643,2711,My Life So Far,Drama,1999
2644,2712,Eyes Wide Shut,Drama,1999
2645,2713,Lake Placid,Horror|Thriller,1999
2646,2714,The Wood,Drama,1999
2647,2715,The Velocity of Gary,Comedy|Romance,1998
2648,2716,Ghostbusters,Comedy|Horror,1984
2649,2717,Ghostbusters II,Comedy|Horror,1989
2650,2718,Drop Dead Gorgeous,Comedy,1999
2651,2719,The Haunting (1999),Horror|Thriller,1999
2652,2720,Inspector Gadget,Action|Adventure|Children's|Comedy,1999
2653,2721,Trick,Romance,1999
2654,2722,Deep Blue Sea,Action|Sci-Fi|Thriller,1999
2655,2723,Mystery Men,Action|Adventure|Comedy,1999
2656,2724,Runaway Bride,Comedy|Romance,1999
2657,2725,Twin Falls Idaho,Drama,1999
2658,2726,The Killing,Crime|Film-Noir,1956
2659,2727,Killer's Kiss,Film-Noir,1955
2660,2728,Spartacus,Drama,1960
2661,2729,Lolita (1962),Drama,1962
2662,2730,Barry Lyndon,Drama,1975
2663,2731,The 400 Blows (Les Quatre cents coups),Drama,1959
2664,2732,Jules and Jim (Jules et Jim),Drama,1961
2665,2733,Vibes,Adventure|Comedy,1988
2666,2734,The Mosquito Coast,Drama,1986
2667,2735,The Golden Child,Action|Adventure|Comedy,1986
2668,2736,Brighton Beach Memoirs,Comedy,1986
2669,2737,Assassination,Action,1987
2670,2738,Crimes of the Heart,Comedy|Drama,1986
2671,2739,The Color Purple,Drama,1985
2672,2740,The Kindred,Horror,1986
2673,2741,No Mercy,Action|Thriller,1986
2674,2742,Ménage (Tenue de soirée),Comedy|Drama,1986
2675,2743,Native Son,Drama,1986
2676,2744,Otello,Drama,1986
2677,2745,The Mission,Drama,1986
2678,2746,Little Shop of Horrors,Comedy|Horror|Musical,1986
2679,2747,The Little Shop of Horrors,Comedy|Horror,1960
2680,2748,Allan Quartermain and the Lost City of Gold,Action|Adventure,1987
2681,2749,The Morning After,Drama|Mystery,1986
2682,2750,Radio Days,Comedy|Drama,1987
2683,2751,From the Hip,Comedy,1987
2684,2752,Outrageous Fortune,Comedy|Mystery,1987
2685,2753,The Bedroom Window,Thriller,1987
2686,2754,Deadtime Stories,Horror,1987
2687,2755,Light of Day,Drama,1987
2688,2756,Wanted: Dead or Alive,Action,1987
2689,2757,Frances,Drama,1982
2690,2758,Plenty,Drama,1985
2691,2759,Dick,Comedy,1999
2692,2760,The Gambler (A Játékos),Drama,1997
2693,2761,The Iron Giant,Animation|Children's,1999
2694,2762,The Sixth Sense,Thriller,1999
2695,2763,The Thomas Crown Affair (1999),Action|Thriller,1999
2696,2764,The Thomas Crown Affair (1968),Crime|Drama|Thriller,1968
2697,2765,The Acid House,Comedy|Drama,1998
2698,2766,The Adventures of Sebastian Cole,Comedy|Drama,1998
2699,2767,Illuminata,Comedy,1998
2700,2768,Stiff Upper Lips,Comedy,1998
2701,2769,The Yards,Crime|Mystery,1999
2702,2770,Bowfinger,Comedy,1999
2703,2771,Brokedown Palace,Drama,1999
2704,2772,Detroit Rock City,Comedy,1999
2705,2773,Alice and Martin (Alice et Martin),Drama,1998
2706,2774,Better Than Chocolate,Comedy|Romance,1999
2707,2775,Head On,Drama,1998
2708,2776,"Marcello Mastroianni: I Remember Yes, I Remember",Documentary,1997
2709,2777,Cobra,Drama,1925
2710,2778,Never Talk to Strangers,Thriller,1995
2711,2779,Heaven Can Wait,Comedy,1978
2712,2780,The Raven,Comedy|Horror,1963
2713,2781,The Tingler,Horror,1959
2714,2782,Pit and the Pendulum,Horror,1961
2715,2783,The Tomb of Ligeia,Horror,1965
2716,2784,The Masque of the Red Death,Horror,1964
2717,2785,Tales of Terror,Horror,1962
2718,2786,Haunted Honeymoon,Comedy,1986
2719,2787,Cat's Eye,Horror,1985
2720,2788,And Now for Something Completely Different,Comedy,1971
2721,2789,Damien: Omen II,Horror,1978
2722,2790,The Final Conflict (a.k.a. Omen III: The Final Conflict),Horror,1981
2723,2791,Airplane!,Comedy,1980
2724,2792,Airplane II: The Sequel,Comedy,1982
2725,2793,An American Werewolf in Paris,Comedy|Horror,1997
2726,2794,European Vacation,Comedy,1985
2727,2795,Vacation,Comedy,1983
2728,2796,Funny Farm,Comedy,1988
2729,2797,Big,Comedy|Fantasy,1988
2730,2798,Problem Child,Comedy,1990
2731,2799,Problem Child 2,Comedy,1991
2732,2800,Little Nemo: Adventures in Slumberland,Animation|Children's,1992
2733,2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda),Drama|Romance,1997
2734,2802,Tequila Sunrise,Action|Romance|Thriller,1988
2735,2803,The Pelican Brief,Thriller,1993
2736,2804,A Christmas Story,Comedy|Drama,1983
2737,2805,Mickey Blue Eyes,Comedy|Romance,1999
2738,2806,Teaching Mrs. Tingle,Comedy|Thriller,1999
2739,2807,Universal Soldier: The Return,Action|Sci-Fi,1999
2740,2808,Universal Soldier,Action|Sci-Fi,1992
2741,2809,Love Stinks,Comedy,1999
2742,2810,Perfect Blue,Animation|Mystery,1997
2743,2811,With Friends Like These...,Comedy,1998
2744,2812,In Too Deep,Action|Thriller,1999
2745,2813,The Source,Documentary,1999
2746,2814,The Bat,Horror,1959
2747,2815,Iron Eagle,Action|War,1986
2748,2816,Iron Eagle II,Action|War,1988
2749,2817,Aces: Iron Eagle III,Action|War,1992
2750,2818,Iron Eagle IV,Action|War,1995
2751,2819,Three Days of the Condor,Thriller,1975
2752,2820,Hamlet (1964),Drama,1964
2753,2821,Male and Female,Adventure|Drama,1919
2754,2822,Medicine Man,Adventure|Romance,1992
2755,2823,"The Spiders (Die Spinnen, 1. Teil: Der Goldene See)",Action|Drama,1919
2756,2824,On the Ropes,Documentary,1999
2757,2825,Rosie,Drama,1998
2758,2826,The 13th Warrior,Action|Horror|Thriller,1999
2759,2827,The Astronaut's Wife,Sci-Fi|Thriller,1999
2760,2828,Dudley Do-Right,Children's|Comedy,1999
2761,2829,The Muse,Comedy|Drama,1999
2762,2830,Cabaret Balkan (Bure Baruta),Drama,1998
2763,2831,A Dog of Flanders,Drama,1999
2764,2832,The Lost Son,Drama,1999
2765,2833,Lucie Aubrac,Romance|War,1997
2766,2834,The Very Thought of You,Comedy|Romance,1998
2767,2835,Chill Factor,Action|Thriller,1999
2768,2836,Outside Providence,Comedy,1999
2769,2837,Bedrooms & Hallways,Comedy|Romance,1998
2770,2838,I Woke Up Early the Day I Died,Comedy,1998
2771,2839,West Beirut (West Beyrouth),Drama,1998
2772,2840,Stigmata,Thriller,1999
2773,2841,Stir of Echoes,Thriller,1999
2774,2842,Best Laid Plans,Crime|Drama,1999
2775,2843,"Black Cat, White Cat (Crna macka, beli macor)",Comedy|Romance,1998
2776,2844,The Minus Man,Drama|Mystery,1999
2777,2845,White Boys,Drama,1999
2778,2846,The Adventures of Milo and Otis,Children's,1986
2779,2847,Only Angels Have Wings,Drama,1939
2780,2848,Othello (1952),Drama,1952
2781,2849,Queens Logic,Comedy|Drama,1991
2782,2850,Public Access,Drama|Thriller,1993
